standard_name,alias,interval_seconds,program
"Rnet_1_heater","HEATER_flag",NA,"S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3"
"FOGtip_1_Tot3600s","FOG_Tot",3600,"S151_v10_FOG.CR3"
"SWin_1_Avg","dnWelling_SW_Avg",300,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"SWout_1_Avg","upWelling_SW_Avg",300,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"LWin_1_Avg","dnWelling_LW_Avg",300,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"LWout_1_Avg","upWelling_LW_Avg",300,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"RinUC_1_Avg","TOT_dnWelling_Avg",300,"S151_v12.CR3;S153_v12.CR3"
"RoutUC_1_Avg","TOT_upWelling_Avg",300,"S151_v12.CR3;S153_v12.CR3"
"Tsrf_1_Avg","Tsurface_Avg",300,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X"
"SHFsrf_1_Avg","G",300,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"FOGtip_1_Tot300s","FOG_Tot",300,"S151_v12.CR3;S151_v12p1.CR3"
"TCair_1_Min","TC_air_Min",300,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"TCair_1_Max","TC_air_Max",300,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"WG_1_Max","WindGust_Max",300,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"WG_1_TMx","WindGust_TMx",300,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"RHenc","RH_enc",300,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"SWin_1_sens","dnWelling_SW_sens",NA,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"SWout_1_sens","upWelling_SW_sens",NA,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"LWin_1_sens","dnWelling_LW_sens",NA,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"LWout_1_sens","upWelling_LW_sens",NA,"S151_v12.CR3;S151_v12p1.CR3;S152_v12p1.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"Rin_1_Avg","TOT_dnWelling_Avg",300,"S151_v12p1.CR3;S152_v12p1.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"Rout_1_Avg","TOT_upWelling_Avg",300,"S151_v12p1.CR3;S152_v12p1.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3"
"SM_1_Avg","SM_1_V15cm_Avg",300,"S151_v13.CR3"
"SM_2_Avg","SM_2_V35cm_Avg",300,"S151_v13.CR3"
"SWin_1_Avg","dnWelling_SW",300,"S153_v11.CR3"
"SWout_1_Avg","upWelling_SW",300,"S153_v11.CR3"
"LWin_1_Avg","dnWelling_LW",300,"S153_v11.CR3"
"LWout_1_Avg","upWelling_LW",300,"S153_v11.CR3"
"RinUC_1_Avg","TOT_dnWelling",300,"S153_v11.CR3"
"RoutUC_1_Avg","TOT_upWelling",300,"S153_v11.CR3"
"SWin_1_Avg","SWup_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"SWout_1_Avg","SWdn_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"LWinUC_1_Avg","LWup_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"LWoutUC_1_Avg","LWdn_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"Trnet_1_Avg","Trnet_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"Tair_1_Avg","Tair_1_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"RH_1_Avg","RH_1_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"Tair_2_Avg","Tair_2_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"RH_2_Avg","RH_2_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"TCair_1_Avg","TC_air_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"WS_1_Avg","WindSpeed",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"WSrs_1_Avg","WindSpeed_rs",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"WDrs_1_Avg","WindDir",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"WD_1_StdCS","WindDir_sd",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"WDuv_1_Avg","WindDir_uv",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"Tsoil_1_Avg","Tsoil_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"SHF_1_Avg","SoilHeatFlux_Avg(1)",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"SHF_2_Avg","SoilHeatFlux_Avg(2)",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"SM_1_Avg","SoilMoisture_Avg(1)",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"SMadjT_1_Avg","SoilMoisture_T_Avg(1)",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"RF_1_Tot900s","Rainfall_Tot",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"FOGtip_1_Tot900s","FOG_Tot",900,"CWI_Nakula_Climate_v11_wFOG.CR3"
"LWSmv_1_Avg","LW_Avg(1)",900,"CWI_Nakula_Climate_v11_wFOG.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"LWSmv_2_Avg","LW_Avg(2)",900,"CWI_Nakula_Climate_v11_wFOG.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"LWSmv_3_Avg","LW_Avg(3)",900,"CWI_Nakula_Climate_v11_wFOG.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"Tair_1_Min","Tair_1_Min",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3"
"Tair_1_Max","Tair_1_Max",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3"
"Tair_2_Min","Tair_2_Min",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3"
"Tair_2_Max","Tair_2_Max",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3"
"TCair_1_Min","TC_air_Min",900,"CWI_Nakula_Climate_v11_wFOG.CR3"
"TCair_1_Max","TC_air_Max",900,"CWI_Nakula_Climate_v11_wFOG.CR3"
"RH_1_Min","RH_1_Min",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3"
"RH_1_Max","RH_1_Max",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3"
"RH_2_Min","RH_2_Min",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3"
"RH_2_Max","RH_2_Max",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3"
"WG_1_Max","WindGust_Max",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3"
"WG_1_TMx","WindGust_TMx",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3"
"Tpanel","Tpanel_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"RHenc","RH_enc",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"DutyCycle_Avg","DutyCycle_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"DutyCycle_Min","DutyCycle_Min",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"DutyCycle_Max","DutyCycle_Max",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"LGR_LiBattV","LithiumBattery",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"BattVolt","BattVolt_Avg",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"BattVolt_Min","BattVolt_Min",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"BattVolt_Max","BattVolt_Max",900,"CWI_Nakula_Climate_v11_wFOG.CR3;LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"SM_2_Avg","SoilMoisture_Avg(2)",900,"LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3;S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"SM_3_Avg","SoilMoisture_Avg(3)",900,"LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"PA_1_Avg","SM_us_Avg(1)",900,"LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"PA_2_Avg","SM_us_Avg(2)",900,"LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"PA_3_Avg","SM_us_Avg(3)",900,"LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"Nscans","Nscans",900,"LyonArboretum_v02_wTsurf_Arable_BV_dis.CR3;LyonArboretum_20211011.CR3"
"SM_3_Avg","SoilMoisture_Avg(3)",300,"LyonArboretum_20211011.CR3"
"PA_1_Avg","SM_us_Avg(1)",300,"LyonArboretum_20211011.CR3"
"PA_2_Avg","SM_us_Avg(2)",300,"LyonArboretum_20211011.CR3"
"PA_3_Avg","SM_us_Avg(3)",300,"LyonArboretum_20211011.CR3"
"SMadjT_2_Avg","SoilMoisture_T_Avg(2)",900,"S151_v09_CWI.CR3;S151_v08_CWI.CR3"
"WDuv_1_Avg","WD_uv",3600,"S151_v05.CR3;S151_v04.CR3"
"Tpanel","PanTemp_Avg",3600,"S151_v05.CR3;S151_v04.CR3;S151_v03.cr3"
"RHenc","EncRH",3600,"S151_v05.CR3;S151_v04.CR3;S151_v03.cr3"
"DutyCycle_Avg","duty_cycle_Avg",3600,"S151_v05.CR3;S151_v04.CR3;S151_v03.cr3"
"DutyCycle_Min","duty_cycle_Min",3600,"S151_v05.CR3;S151_v04.CR3;S151_v03.cr3"
"DutyCycle_Max","duty_cycle_Max",3600,"S151_v05.CR3;S151_v04.CR3;S151_v03.cr3"
"Trnet_1_Avg","Tnr01_Avg",3600,"S151_v04.CR3;S151_v03.cr3"
"WSrs_1_Avg","rslt_WindSpeed",3600,"S151_v03.cr3"
"WD_1_StdCS","sd_WindDir",3600,"S151_v03.cr3"
"WS_1_Avg","WS",3600,"S151_v03.cr3"
"WDuv_1_Avg","UnitVector_WD",3600,"S151_v03.cr3"
"WD_1_StdY","sd_WD",3600,"S151_v03.cr3"
"BattVolt","batt_volt_Avg",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"BattVolt_Min","batt_volt_Min",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"BattVolt_TMn","batt_volt_TMn",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"BattVolt_Max","batt_volt_Max",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"BattVolt_TMx","batt_volt_TMx",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"Tpanel","panel_temp_Avg",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"SWin_1_Avg","CM3Up_Avg",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"SWout_1_Avg","CM3Dn_Avg",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"LWinUC_1_Avg","CG3Up_Avg",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"LWoutUC_1_Avg","CG3Dn_Avg",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"Trnet_1_Avg","CNR1TC_Avg",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"PAR_1_Avg","PAR_Avg",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"Tair_1_Avg","t_hmp_mean",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"RH_1_Avg","rh_hmp_mean",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"VP_1_Avg","e_hmp_mean",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"WS_1_Avg","wnd_spd_05106",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"WSrs_1_Avg","rslt_wnd_05106",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"WDrs_1_Avg","wnd_dir_05106",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"WD_1_StdCS","std_dir_05106",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"WDrsUC_2_Avg","wnd_dir_csat3",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"WS_2_Avg","wnd_spd",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"WDuv_2_Avg","wnd_dir_compass",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"WSrs_2_Avg","rslt_wnd_spd",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"WD_2_StdCS","std_wnd_dir",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"P_1_Avg","press_mean",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"Tsoil_1_Avg","Tsoil_avg(1)",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"Tsoil_2_Avg","Tsoil_avg(2)",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"SHF_1_Avg","SHF_Avg(1)",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"SHF_2_Avg","SHF_Avg(2)",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"SHF_3_Avg","SHF_Avg(3)",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"SHF_4_Avg","SHF_Avg(4)",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"SM_1_Avg","soil_water_Avg(1)",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"SM_2_Avg","soil_water_Avg(2)",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"SM_3_Avg","soil_water_Avg(3)",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"SMadjT_1_Avg","soil_water_T_Avg(1)",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5"
"RF_1_Tot1800s","RF_Tot(1)",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5;tt_AUX_v06_RFmin.CR1"
"RF_2_Tot1800s","RF_Tot(2)",1800,"tt_v21.CR5;tt_v20.CR5;ot_v20.CR5;tt_v18.CR5;ot_v17_DL.CR5;tt_AUX_v06_RFmin.CR1"
"LWSmv_1_Avg","LW_L_Avg",1800,"tt_AUX_v06_RFmin.CR1"
"LWSmv_2_Avg","LW_M_Avg",1800,"tt_AUX_v06_RFmin.CR1"
"LWSmv_3_Avg","LW_U_Avg",1800,"tt_AUX_v06_RFmin.CR1"
"BattVolt","Batt_Volt_Avg",1800,"tt_AUX_v06_RFmin.CR1"
"BattVolt_Min","Batt_Volt_Min",1800,"tt_AUX_v06_RFmin.CR1"
"BattVolt_TMn","Batt_Volt_TMn",1800,"tt_AUX_v06_RFmin.CR1"
"BattVolt_Max","Batt_Volt_Max",1800,"tt_AUX_v06_RFmin.CR1"
"BattVolt_TMx","Batt_Volt_TMx",1800,"tt_AUX_v06_RFmin.CR1"
"RF_1_Tot60s","RFmin(1)",NA,"tt_AUX_v06_RFmin.CR1;tt_AUX_v07_RFmin.CR1"
"RF_2_Tot60s","RFmin(2)",NA,"tt_AUX_v06_RFmin.CR1;tt_AUX_v07_RFmin.CR1"
"LWSmv_1_Avg","LW_L_Avg",300,"tt_AUX_v07_RFmin.CR1"
"LWSmv_2_Avg","LW_M_Avg",300,"tt_AUX_v07_RFmin.CR1"
"LWSmv_3_Avg","LW_U_Avg",300,"tt_AUX_v07_RFmin.CR1"
"BattVolt","Batt_Volt_Avg",300,"tt_AUX_v07_RFmin.CR1"
"RF_1_Tot300s","RF_Tot(1)",300,"tt_AUX_v07_RFmin.CR1"
"RF_2_Tot300s","RF_Tot(2)",300,"tt_AUX_v07_RFmin.CR1"
"BattVolt_Min","Batt_Volt_Min",300,"tt_AUX_v07_RFmin.CR1"
"BattVolt_TMn","Batt_Volt_TMn",300,"tt_AUX_v07_RFmin.CR1"
"BattVolt_Max","Batt_Volt_Max",300,"tt_AUX_v07_RFmin.CR1"
"BattVolt_TMx","Batt_Volt_TMx",300,"tt_AUX_v07_RFmin.CR1"
"LWin_1_Avg","LWup_Avg",300,"IPIF_v12.cr3;Spencer_v06.cr3;Mamalahoa_v10.CR3"
"LWout_1_Avg","LWdn_Avg",300,"IPIF_v12.cr3;Spencer_v06.cr3;Mamalahoa_v10.CR3"
"Albedo_1_Avg","SWalbedo_Avg",300,"IPIF_v12.cr3;Spencer_v06.cr3;Mamalahoa_v10.CR3"
"Rnet_1_Avg","NR_Avg",300,"IPIF_v12.cr3;Spencer_v06.cr3;Mamalahoa_v10.CR3"
"WDuv_1_Avg","WD_uv",300,"IPIF_v12.cr3;IPIF_v11.cr3;IPIF_v10.cr3;Palamanui_v11.CR3;Palamanui_v10.CR3;Mamalahoa_v10.CR3;Mamalahoa_v09.CR3"
"SM_1_Avg","SoilMoisture_1_Avg",300,"IPIF_v12.cr3;IPIF_v11.cr3;IPIF_v10.cr3;Spencer_v06.cr3;Spencer_v05.cr3;Palamanui_v11.CR3;Palamanui_v10.CR3;Mamalahoa_v10.CR3;Mamalahoa_v09.CR3;LaupahoehoeSoil_v03.CR1;PuuwaawaaSoil_v03.CR1;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X"
"RF_1_Tot86400s","Rainfall_Tot",86400,"IPIF_v12.cr3;IPIF_v11.cr3;IPIF_v10.cr3;IPIF_v09.cr3;Spencer_v06.cr3;Spencer_v05.cr3;Spencer_v04.cr3;Spencer_v03.cr3;Laupahoehoe_v24.CR3;Laupahoehoe_v23.CR3;Laupahoehoe_v22.CR3;Palamanui_v11.CR3;Palamanui_v10.CR3;Palamanui_v09.CR3;Mamalahoa_v10.CR3;Mamalahoa_v09.CR3;Mamalahoa_v08.CR3;Puuwaawaa_v07.CR3;Puuwaawaa_v06.CR3;Puuwaawaa_v05.CR3"
"Tpanel","PanTemp_Avg",600,"IPIF_v12.cr3;IPIF_v11.cr3;IPIF_v10.cr3;IPIF_v09.cr3;Palamanui_v11.CR3;Palamanui_v10.CR3;Palamanui_v09.CR3;Mamalahoa_v10.CR3;Mamalahoa_v09.CR3;Mamalahoa_v08.CR3"
"RHenc","RH_enc",600,"IPIF_v12.cr3;IPIF_v11.cr3;IPIF_v10.cr3;IPIF_v09.cr3;Spencer_v06.cr3;Spencer_v05.cr3;Spencer_v04.cr3;Spencer_v03.cr3;Laupahoehoe_v24.CR3;Laupahoehoe_v23.CR3;Laupahoehoe_v22.CR3;Palamanui_v11.CR3;Palamanui_v10.CR3;Palamanui_v09.CR3;Mamalahoa_v10.CR3;Mamalahoa_v09.CR3;Mamalahoa_v08.CR3;Puuwaawaa_v07.CR3;Puuwaawaa_v06.CR3;Puuwaawaa_v05.CR3;LaupahoehoeSoil_v03.CR1;LaupahoehoeSoil_v02.CR1;PuuwaawaaSoil_v03.CR1;PuuwaawaaSoil_v02.CR1"
"LGR_LiBattV","LithiumBattery",600,"IPIF_v12.cr3;IPIF_v11.cr3;IPIF_v10.cr3;IPIF_v09.cr3;Spencer_v06.cr3;Spencer_v05.cr3;Spencer_v04.cr3;Spencer_v03.cr3;Laupahoehoe_v24.CR3;Laupahoehoe_v23.CR3;Laupahoehoe_v22.CR3;Palamanui_v11.CR3;Palamanui_v10.CR3;Palamanui_v09.CR3;Mamalahoa_v10.CR3;Mamalahoa_v09.CR3;Mamalahoa_v08.CR3;Puuwaawaa_v07.CR3;Puuwaawaa_v06.CR3;Puuwaawaa_v05.CR3;LaupahoehoeSoil_v03.CR1;LaupahoehoeSoil_v02.CR1;PuuwaawaaSoil_v03.CR1;PuuwaawaaSoil_v02.CR1"
