station_id,standard_name,sensor_number,sensor_height
531,SWnet_1_Avg,0,3.12
531,LWnet_1_Avg,0,3.12
531,Rin_1_Avg,0,3.12
531,Rout_1_Avg,0,3.12
531,Rnet_1_Avg,0,3.12
531,Albedo_1_Avg,0,3.12
531,Tsrf_1_Avg,0,3.12
531,Tsky_1_Avg,0,3.12
531,Tair_1_Avg,0,2
531,RH_1_Avg,0,2
531,VP_1_Avg,0,2
531,VPsat_1_Avg,0,2
531,VPD_1_Avg,0,2
531,Tair_2_Avg,1,2
531,RH_2_Avg,1,2
531,VP_2_Avg,1,2
531,VPsat_2_Avg,1,2
531,VPD_2_Avg,1,2
531,WS_1_Avg,0,3.14
531,WSrs_1_Avg,0,3.14
531,WDuv_1_Avg,0,3.14
531,WDrs_1_Avg,0,3.14
531,WD_1_StdY,0,3.14
531,WD_1_StdCS,0,3.14
531,P_1_Avg,0,1.37
531,Psl_1_Avg,0,1.37
531,SM_1_Avg,0,-0.08
531,SM_2_Avg,1,-0.31
531,SM_3_Avg,2,-0.57
531,Tsoil_1_Avg,0,-0.08
531,Tsoil_2_Avg,1,-0.08
531,Tsoil_3_Avg,2,-0.16
531,Tsoil_4_Avg,3,-0.42
531,SHF_1_Avg,0,-0.16
531,RF_1_Tot300s,0,0.92
531,RFint_1_Max,0,0.92
532,Tair_1_Avg,0,1.51
532,RH_1_Avg,0,1.51
532,VP_1_Avg,0,1.51
532,VPsat_1_Avg,0,1.51
532,VPD_1_Avg,0,1.51
532,WS_1_Avg,0,1.51
532,WSrs_1_Avg,0,1.51
532,WDuv_1_Avg,0,1.51
532,WDrs_1_Avg,0,1.51
532,WD_1_StdY,0,1.51
532,WD_1_StdCS,0,1.51
532,P_1_Avg,0,1.51
532,Psl_1_Avg,0,1.51
532,RF_1_Tot300s,0,1.6
532,RFint_1_Max,0,1.6
532,SWin_1_Avg,0,1.6
541,SWin_1_Avg,0,2.7
541,SWout_1_Avg,0,2.7
541,LWin_1_Avg,0,2.7
541,LWout_1_Avg,0,2.7
541,SWnet_1_Avg,0,2.7
541,LWnet_1_Avg,0,2.7
541,Rin_1_Avg,0,2.7
541,Rout_1_Avg,0,2.7
541,Rnet_1_Avg,0,2.7
541,Albedo_1_Avg,0,2.7
541,Tsrf_1_Avg,0,2.7
541,Tsky_1_Avg,0,2.7
541,Tair_1_Avg,0,2
541,RH_1_Avg,0,2
541,VP_1_Avg,0,2
541,VPsat_1_Avg,0,2
541,VPD_1_Avg,0,2
541,Tair_2_Avg,1,2
541,RH_2_Avg,1,2
541,VP_2_Avg,1,2
541,VPsat_2_Avg,1,2
541,VPD_2_Avg,1,2
541,WS_1_Avg,0,3.35
541,WSrs_1_Avg,0,3.35
541,WDuv_1_Avg,0,3.35
541,WDrs_1_Avg,0,3.35
541,WD_1_StdY,0,3.35
541,WD_1_StdCS,0,3.35
541,P_1_Avg,0,1.44
541,Psl_1_Avg,0,1.44
541,SM_1_Avg,0,-0.08
541,SM_2_Avg,1,-0.31
541,SM_3_Avg,2,-0.61
541,Tsoil_1_Avg,0,-0.08
541,Tsoil_2_Avg,1,-0.08
541,Tsoil_3_Avg,2,-0.16
541,Tsoil_4_Avg,3,-0.46
541,SHF_1_Avg,0,-0.16
541,RF_1_Tot300s,0,1.05
541,RFint_1_Max,0,1.05
551,SWin_1_Avg,0,2.92
551,SWout_1_Avg,0,2.92
551,LWin_1_Avg,0,2.92
551,LWout_1_Avg,0,2.92
551,SWnet_1_Avg,0,2.92
551,LWnet_1_Avg,0,2.92
551,Rin_1_Avg,0,2.92
551,Rout_1_Avg,0,2.92
551,Rnet_1_Avg,0,2.92
551,Albedo_1_Avg,0,2.92
551,Tsrf_1_Avg,0,2.92
551,Tsky_1_Avg,0,2.92
551,Tair_1_Avg,0,2
551,RH_1_Avg,0,2
551,VP_1_Avg,0,2
551,VPsat_1_Avg,0,2
551,VPD_1_Avg,0,2
551,Tair_2_Avg,1,2
551,RH_2_Avg,1,2
551,VP_2_Avg,1,2
551,VPsat_2_Avg,1,2
551,VPD_2_Avg,1,2
551,WS_1_Avg,0,3.18
551,WSrs_1_Avg,0,3.18
551,WDuv_1_Avg,0,3.18
551,WDrs_1_Avg,0,3.18
551,WD_1_StdY,0,3.18
551,WD_1_StdCS,0,3.18
551,P_1_Avg,0,1.4
551,Psl_1_Avg,0,1.4
551,SM_1_Avg,0,-0.08
551,SM_2_Avg,1,-0.31
551,SM_3_Avg,2,-0.61
551,Tsoil_1_Avg,0,-0.08
551,Tsoil_2_Avg,1,-0.08
551,Tsoil_3_Avg,2,-0.16
551,Tsoil_4_Avg,3,-0.46
551,SHF_1_Avg,0,-0.16
551,RF_1_Tot300s,0,0.98
551,RFint_1_Max,0,0.98
601,SWin_1_Avg,0,2.86
601,SWout_1_Avg,0,2.86
601,LWin_1_Avg,0,2.86
601,LWout_1_Avg,0,2.86
601,SWnet_1_Avg,0,2.86
601,LWnet_1_Avg,0,2.86
601,Rin_1_Avg,0,2.86
601,Rout_1_Avg,0,2.86
601,Rnet_1_Avg,0,2.86
601,Albedo_1_Avg,0,2.86
601,Tsrf_1_Avg,0,2.86
601,Tsky_1_Avg,0,2.86
601,Tair_1_Avg,0,2
601,RH_1_Avg,0,2
601,VP_1_Avg,0,2
601,VPsat_1_Avg,0,2
601,VPD_1_Avg,0,2
601,Tair_2_Avg,1,2
601,RH_2_Avg,1,2
601,VP_2_Avg,1,2
601,VPsat_2_Avg,1,2
601,VPD_2_Avg,1,2
601,WS_1_Avg,0,3.45
601,WSrs_1_Avg,0,3.45
601,WDuv_1_Avg,0,3.45
601,WDrs_1_Avg,0,3.45
601,WD_1_StdY,0,3.45
601,WD_1_StdCS,0,3.45
601,P_1_Avg,0,1.38
601,Psl_1_Avg,0,1.38
601,SM_1_Avg,0,-0.08
601,SM_2_Avg,1,-0.31
601,SM_3_Avg,2,-0.61
601,Tsoil_1_Avg,0,-0.08
601,Tsoil_2_Avg,1,-0.08
601,Tsoil_3_Avg,2,-0.16
601,Tsoil_4_Avg,3,-0.46
601,SHF_1_Avg,0,-0.16
601,RF_1_Tot300s,0,0.97
601,RFint_1_Max,0,0.97
602,SWin_1_Avg,0,2.84
602,SWout_1_Avg,0,2.84
602,LWin_1_Avg,0,2.84
602,LWout_1_Avg,0,2.84
602,SWnet_1_Avg,0,2.84
602,LWnet_1_Avg,0,2.84
602,Rin_1_Avg,0,2.84
602,Rout_1_Avg,0,2.84
602,Rnet_1_Avg,0,2.84
602,Albedo_1_Avg,0,2.84
602,Tsrf_1_Avg,0,2.84
602,Tsky_1_Avg,0,2.84
602,Tair_1_Avg,0,2
602,RH_1_Avg,0,2
602,VP_1_Avg,0,2
602,VPsat_1_Avg,0,2
602,VPD_1_Avg,0,2
602,Tair_2_Avg,1,2
602,RH_2_Avg,1,2
602,VP_2_Avg,1,2
602,VPsat_2_Avg,1,2
602,VPD_2_Avg,1,2
602,WS_1_Avg,0,3.438
602,WSrs_1_Avg,0,3.438
602,WDuv_1_Avg,0,3.438
602,WDrs_1_Avg,0,3.438
602,WD_1_StdY,0,3.438
602,WD_1_StdCS,0,3.438
602,P_1_Avg,0,1.46
602,Psl_1_Avg,0,1.46
602,SM_1_Avg,0,-0.08
602,SM_2_Avg,1,-0.31
602,SM_3_Avg,2,-0.61
602,Tsoil_1_Avg,0,-0.08
602,Tsoil_2_Avg,1,-0.08
602,Tsoil_3_Avg,2,-0.16
602,Tsoil_4_Avg,3,-0.46
602,SHF_1_Avg,0,-0.16
602,RF_1_Tot300s,0,0.9
602,RFint_1_Max,0,0.9
603,SWin_1_Avg,0,2.95
603,SWout_1_Avg,0,2.95
603,LWin_1_Avg,0,2.95
603,LWout_1_Avg,0,2.95
603,SWnet_1_Avg,0,2.95
603,LWnet_1_Avg,0,2.95
603,Rin_1_Avg,0,2.95
603,Rout_1_Avg,0,2.95
603,Rnet_1_Avg,0,2.95
603,Albedo_1_Avg,0,2.95
603,Tsrf_1_Avg,0,2.95
603,Tsky_1_Avg,0,2.95
603,Tair_1_Avg,0,2
603,RH_1_Avg,0,2
603,VP_1_Avg,0,2
603,VPsat_1_Avg,0,2
603,VPD_1_Avg,0,2
603,Tair_2_Avg,1,2
603,RH_2_Avg,1,2
603,VP_2_Avg,1,2
603,VPsat_2_Avg,1,2
603,VPD_2_Avg,1,2
603,WS_1_Avg,0,3.35
603,WSrs_1_Avg,0,3.35
603,WDuv_1_Avg,0,3.35
603,WDrs_1_Avg,0,3.35
603,WD_1_StdY,0,3.35
603,WD_1_StdCS,0,3.35
603,P_1_Avg,0,1.4
603,Psl_1_Avg,0,1.4
603,SM_1_Avg,0,-0.08
603,SM_2_Avg,1,-0.31
603,SM_3_Avg,2,-0.61
603,Tsoil_1_Avg,0,-0.08
603,Tsoil_2_Avg,1,-0.08
603,Tsoil_3_Avg,2,-0.16
603,Tsoil_4_Avg,3,-0.46
603,SHF_1_Avg,0,-0.16
603,RF_1_Tot300s,0,1.06
603,RFint_1_Max,0,1.06
611,SWin_1_Avg,0,2.9
611,SWout_1_Avg,0,2.9
611,LWin_1_Avg,0,2.9
611,LWout_1_Avg,0,2.9
611,SWnet_1_Avg,0,2.9
611,LWnet_1_Avg,0,2.9
611,Rin_1_Avg,0,2.9
611,Rout_1_Avg,0,2.9
611,Rnet_1_Avg,0,2.9
611,Albedo_1_Avg,0,2.9
611,Tsrf_1_Avg,0,2.9
611,Tsky_1_Avg,0,2.9
611,Tair_1_Avg,0,2
611,RH_1_Avg,0,2
611,VP_1_Avg,0,2
611,VPsat_1_Avg,0,2
611,VPD_1_Avg,0,2
611,Tair_2_Avg,1,2
611,RH_2_Avg,1,2
611,VP_2_Avg,1,2
611,VPsat_2_Avg,1,2
611,VPD_2_Avg,1,2
611,WS_1_Avg,0,3.37
611,WSrs_1_Avg,0,3.37
611,WDuv_1_Avg,0,3.37
611,WDrs_1_Avg,0,3.37
611,WD_1_StdY,0,3.37
611,WD_1_StdCS,0,3.37
611,P_1_Avg,0,1.34
611,Psl_1_Avg,0,1.34
611,SM_1_Avg,0,-0.08
611,SM_2_Avg,1,-0.31
611,SM_3_Avg,2,-0.61
611,Tsoil_1_Avg,0,-0.08
611,Tsoil_2_Avg,1,-0.08
611,Tsoil_3_Avg,2,-0.16
611,Tsoil_4_Avg,3,-0.46
611,SHF_1_Avg,0,-0.16
611,RF_1_Tot300s,0,1.13
611,RFint_1_Max,0,1.13
621,SWin_1_Avg,0,2.9
621,SWout_1_Avg,0,2.9
621,LWin_1_Avg,0,2.9
621,LWout_1_Avg,0,2.9
621,SWnet_1_Avg,0,2.9
621,LWnet_1_Avg,0,2.9
621,Rin_1_Avg,0,2.9
621,Rout_1_Avg,0,2.9
621,Rnet_1_Avg,0,2.9
621,Albedo_1_Avg,0,2.9
621,Tsrf_1_Avg,0,2.9
621,Tsky_1_Avg,0,2.9
621,Tair_1_Avg,0,2
621,RH_1_Avg,0,2
621,VP_1_Avg,0,2
621,VPsat_1_Avg,0,2
621,VPD_1_Avg,0,2
621,Tair_2_Avg,1,2
621,RH_2_Avg,1,2
621,VP_2_Avg,1,2
621,VPsat_2_Avg,1,2
621,VPD_2_Avg,1,2
621,WS_1_Avg,0,3.4
621,WSrs_1_Avg,0,3.4
621,WDuv_1_Avg,0,3.4
621,WDrs_1_Avg,0,3.4
621,WD_1_StdY,0,3.4
621,WD_1_StdCS,0,3.4
621,P_1_Avg,0,1.38
621,Psl_1_Avg,0,1.38
621,SM_1_Avg,0,-0.08
621,SM_2_Avg,1,-0.31
621,SM_3_Avg,2,-0.61
621,Tsoil_1_Avg,0,-0.08
621,Tsoil_2_Avg,1,-0.08
621,Tsoil_3_Avg,2,-0.16
621,Tsoil_4_Avg,3,-0.46
621,SHF_1_Avg,0,-0.16
621,RF_1_Tot300s,0,1.14
621,RFint_1_Max,0,1.14
641,SWin_1_Avg,0,2.95
641,SWout_1_Avg,0,2.95
641,LWin_1_Avg,0,2.95
641,LWout_1_Avg,0,2.95
641,SWnet_1_Avg,0,2.95
641,LWnet_1_Avg,0,2.95
641,Rin_1_Avg,0,2.95
641,Rout_1_Avg,0,2.95
641,Rnet_1_Avg,0,2.95
641,Albedo_1_Avg,0,2.95
641,Tsrf_1_Avg,0,2.95
641,Tsky_1_Avg,0,2.95
641,Tair_1_Avg,0,2
641,RH_1_Avg,0,2
641,VP_1_Avg,0,2
641,VPsat_1_Avg,0,2
641,VPD_1_Avg,0,2
641,Tair_2_Avg,1,2
641,RH_2_Avg,1,2
641,VP_2_Avg,1,2
641,VPsat_2_Avg,1,2
641,VPD_2_Avg,1,2
641,WS_1_Avg,0,3.15
641,WSrs_1_Avg,0,3.15
641,WDuv_1_Avg,0,3.15
641,WDrs_1_Avg,0,3.15
641,WD_1_StdY,0,3.15
641,WD_1_StdCS,0,3.15
641,P_1_Avg,0,1.45
641,Psl_1_Avg,0,1.45
641,SM_1_Avg,0,-0.08
641,SM_2_Avg,1,-0.31
641,SM_3_Avg,2,-0.61
641,Tsoil_1_Avg,0,-0.08
641,Tsoil_2_Avg,1,-0.08
641,Tsoil_3_Avg,2,-0.16
641,Tsoil_4_Avg,3,-0.46
641,SHF_1_Avg,0,-0.16
641,RF_1_Tot300s,0,1.24
641,RFint_1_Max,0,1.24
1311,Tair_1_Avg,0,2.02
1311,RH_1_Avg,0,2.02
1311,VP_1_Avg,0,2.02
1311,VPsat_1_Avg,0,2.02
1311,VPD_1_Avg,0,2.02
1311,WS_1_Avg,0,3.38
1311,WSrs_1_Avg,0,3.38
1311,WDuv_1_Avg,0,3.38
1311,WDrs_1_Avg,0,3.38
1311,WD_1_StdY,0,3.38
1311,WD_1_StdCS,0,3.38
1311,SM_1_Avg,0,0.08
1311,Tsoil_1_Avg,0,0.08
1311,RF_1_Tot300s,0,3.00
1311,RFint_1_Max,0,3.00
1311,SWin_1_Avg,0,3
1312,Tair_1_Avg,0,2.44
1312,RH_1_Avg,0,2.44
1312,VP_1_Avg,0,2.44
1312,VPsat_1_Avg,0,2.44
1312,VPD_1_Avg,0,2.44
1312,WS_1_Avg,0,3.5
1312,WSrs_1_Avg,0,3.5
1312,WDuv_1_Avg,0,3.5
1312,WDrs_1_Avg,0,3.5
1312,WD_1_StdY,0,3.5
1312,WD_1_StdCS,0,3.5
1312,SM_1_Avg,0,0.08
1312,Tsoil_1_Avg,0,0.08
1312,RF_1_Tot300s,0,3.33
1312,RFint_1_Max,0,3.33
1312,SWin_1_Avg,0,3.13
1313,Tair_1_Avg,0,1.83
1313,RH_1_Avg,0,1.83
1313,VP_1_Avg,0,1.83
1313,VPsat_1_Avg,0,1.83
1313,VPD_1_Avg,0,1.83
1313,WS_1_Avg,0,3.44
1313,WSrs_1_Avg,0,3.44
1313,WDuv_1_Avg,0,3.44
1313,WDrs_1_Avg,0,3.44
1313,WD_1_StdY,0,3.44
1313,WD_1_StdCS,0,3.44
1313,SM_1_Avg,0,0.08
1313,Tsoil_1_Avg,0,0.08
1313,RF_1_Tot300s,0,3.02
1313,RFint_1_Max,0,3.02
1313,SWin_1_Avg,0,3.02
1316,Tair_1_Avg,0,2.13
1316,RH_1_Avg,0,2.13
1316,VP_1_Avg,0,2.13
1316,VPsat_1_Avg,0,2.13
1316,VPD_1_Avg,0,2.13
1316,WS_1_Avg,0,3.3
1316,WSrs_1_Avg,0,3.3
1316,WDuv_1_Avg,0,3.3
1316,WDrs_1_Avg,0,3.3
1316,WD_1_StdY,0,3.3
1316,WD_1_StdCS,0,3.3
1316,SM_1_Avg,0,0.08
1316,Tsoil_1_Avg,0,0.08
1316,RF_1_Tot300s,0,0.8
1316,RFint_1_Max,0,0.8
1316,SWin_1_Avg,0,3.05
1318,Tair_1_Avg,0,
1318,RH_1_Avg,0,
1318,VP_1_Avg,0,
1318,VPsat_1_Avg,0,
1318,VPD_1_Avg,0,
1318,WS_1_Avg,0,
1318,WSrs_1_Avg,0,
1318,WDuv_1_Avg,0,
1318,WDrs_1_Avg,0,
1318,WD_1_StdY,0,
1318,WD_1_StdCS,0,
1318,SM_1_Avg,0,0.08
1318,Tsoil_1_Avg,0,0.08
1318,RF_1_Tot300s,0,
1318,RFint_1_Max,0,
1319,Tair_1_Avg,0,2.006
1319,RH_1_Avg,0,2.006
1319,VP_1_Avg,0,2.006
1319,VPsat_1_Avg,0,2.006
1319,VPD_1_Avg,0,2.006
1319,WS_1_Avg,0,3.25
1319,WSrs_1_Avg,0,3.25
1319,WDuv_1_Avg,0,3.25
1319,WDrs_1_Avg,0,3.25
1319,WD_1_StdY,0,3.25
1319,WD_1_StdCS,0,3.25
1319,SM_1_Avg,0,0.08
1319,Tsoil_1_Avg,0,0.08
1319,RF_1_Tot300s,0,1.91
1319,RFint_1_Max,0,1.91
1319,SWin_1_Avg,0,1.91
1410,RF_1_Tot300s,0,
1410,RFint_1_Max,0,
1410,Wlvl_1_Avg,0,
1411,RF_1_Tot300s,0,
1411,RFint_1_Max,0,
1411,Wlvl_1_Avg,0,
1417,RF_1_Tot300s,0,
1417,RFint_1_Max,0,
1417,Wlvl_1_Avg,0,
1419,RF_1_Tot300s,0,
1419,RFint_1_Max,0,
1419,Wlvl_1_Avg,0,
